MDDS Sub_DT,SUB-DISTRICT NAME,MDDS DTC
3956.0,Shirpur,498.0
3957.0,Sindkhede,498.0
3958.0,Sakri,498.0
3959.0,Dhule,498.0
0.0,Jalgaon,499.0
3960.0,Chopda,499.0
3961.0,Yawal,499.0
3962.0,Raver,499.0
3963.0,Muktainagar,499.0
3964.0,Bodvad,499.0
3965.0,Bhusawal,499.0
3966.0,Jalgaon,499.0
3967.0,Erandol,499.0
3968.0,Dharangaon,499.0
3969.0,Amalner,499.0
3970.0,Parola,499.0
3971.0,Bhadgaon,499.0
3972.0,Chalisgaon,499.0
3973.0,Pachora,499.0
3974.0,Jamner,499.0
0.0,Buldana,500.0
3975.0,Jalgaon (Jamod),500.0
3976.0,Sangrampur,500.0
3977.0,Shegaon,500.0
3978.0,Nandura,500.0
3979.0,Malkapur,500.0
3980.0,Motala,500.0
3981.0,Khamgaon,500.0
3982.0,Mehkar,500.0
3983.0,Chikhli,500.0
3984.0,Buldana,500.0
3985.0,Deolgaon Raja,500.0
3986.0,Sindkhed Raja,500.0
3987.0,Lonar,500.0
0.0,Akola,501.0
3988.0,Telhara,501.0
3989.0,Akot,501.0
3990.0,Balapur,501.0
3991.0,Akola,501.0
3992.0,Murtijapur,501.0
3993.0,Patur,501.0
3994.0,Barshitakli,501.0
0.0,Washim,502.0
3995.0,Malegaon,502.0
3996.0,Mangrulpir,502.0
3997.0,Karanja,502.0
3998.0,Manora,502.0
3999.0,Washim,502.0
4000.0,Risod,502.0
0.0,Amravati,503.0
4001.0,Dharni,503.0
4002.0,Chikhaldara,503.0
4003.0,Anjangaon Surji,503.0
4004.0,Achalpur,503.0
4005.0,Chandurbazar,503.0
4006.0,Morshi,503.0
4007.0,Warud,503.0
4008.0,Teosa,503.0
4009.0,Amravati,503.0
4010.0,Bhatkuli,503.0
4011.0,Daryapur,503.0
4012.0,Nandgaon-Khandeshwar,503.0
4013.0,Chandur Railway,503.0
4014.0,Dhamangaon Railway,503.0
0.0,Wardha,504.0
4015.0,Ashti,504.0
4016.0,Karanja,504.0
4017.0,Arvi,504.0
4018.0,Seloo,504.0
4019.0,Wardha,504.0
4020.0,Deoli,504.0
4021.0,Hinganghat,504.0
4022.0,Samudrapur,504.0
0.0,Nagpur,505.0
4023.0,Narkhed,505.0
4024.0,Katol,505.0
4025.0,Kalameshwar,505.0
4026.0,Savner,505.0
4027.0,Parseoni,505.0
4028.0,Ramtek,505.0
4029.0,Mauda,505.0
4030.0,Kamptee,505.0
4031.0,Nagpur (Rural),505.0
4032.0,Nagpur (Urban),505.0
4033.0,Hingna,505.0
4034.0,Umred,505.0
4035.0,Kuhi,505.0
4036.0,Bhiwapur,505.0
0.0,Bhandara,506.0
4037.0,Tumsar,506.0
4038.0,Mohadi,506.0
4039.0,Bhandara,506.0
4040.0,Sakoli,506.0
4041.0,Lakhani,506.0
4042.0,Pauni,506.0
4043.0,Lakhandur,506.0
0.0,Gondiya,507.0
4044.0,Tirora,507.0
4045.0,Goregaon,507.0
4046.0,Gondiya,507.0
4047.0,Amgaon,507.0
4048.0,Salekasa,507.0
4049.0,Sadak-Arjuni,507.0
4050.0,Arjuni Morgaon,507.0
4051.0,Deori,507.0
0.0,Gadchiroli,508.0
4052.0,Desaiganj (Vadasa),508.0
4053.0,Armori,508.0
4054.0,Kurkheda,508.0
4055.0,Korchi,508.0
4056.0,Dhanora,508.0
4057.0,Gadchiroli,508.0
4058.0,Chamorshi,508.0
4059.0,Mulchera,508.0
4060.0,Etapalli,508.0
4061.0,Bhamragad,508.0
4062.0,Aheri,508.0
4063.0,Sironcha,508.0
0.0,Chandrapur,509.0
4064.0,Warora,509.0
4065.0,Chimur,509.0
4066.0,Nagbhir,509.0
4067.0,Brahmapuri,509.0
4068.0,Sawali,509.0
4069.0,Sindewahi,509.0
4070.0,Bhadravati,509.0
4071.0,Chandrapur,509.0
4072.0,Mul,509.0
4073.0,Pombhurna,509.0
4074.0,Ballarpur,509.0
4075.0,Korpana,509.0
4076.0,Jiwati,509.0
4077.0,Rajura,509.0
4078.0,Gondpipri,509.0
0.0,Yavatmal,510.0
4079.0,Ner,510.0
4080.0,Babulgaon,510.0
4081.0,Kalamb,510.0
4082.0,Yavatmal,510.0
4083.0,Darwha,510.0
4084.0,Digras,510.0
4085.0,Pusad,510.0
4086.0,Umarkhed,510.0
4087.0,Mahagaon,510.0
4088.0,Arni,510.0
4089.0,Ghatanji,510.0
4090.0,Kelapur,510.0
4091.0,Ralegaon,510.0
4092.0,Maregaon,510.0
4093.0,Zari-Jamani,510.0
4094.0,Wani,510.0
0.0,Nanded,511.0
4095.0,Mahoor,511.0
4096.0,Kinwat,511.0
4097.0,Himayatnagar,511.0
4098.0,Hadgaon,511.0
4099.0,Ardhapur,511.0
4100.0,Nanded,511.0
4101.0,Mudkhed,511.0
4102.0,Bhokar,511.0
4103.0,Umri,511.0
4104.0,Dharmabad,511.0
4105.0,Biloli,511.0
4106.0,Naigaon (Khairgaon),511.0
4107.0,Loha,511.0
4108.0,Kandhar,511.0
4109.0,Mukhed,511.0
4110.0,Deglur,511.0
0.0,Hingoli,512.0
4111.0,Sengaon,512.0
4112.0,Hingoli,512.0
4113.0,Aundha (Nagnath),512.0
4114.0,Kalamnuri,512.0
4115.0,Basmath,512.0
0.0,Parbhani,513.0
4116.0,Sailu,513.0
4117.0,Jintur,513.0
4118.0,Parbhani,513.0
4119.0,Manwath,513.0
4120.0,Pathri,513.0
4121.0,Sonpeth,513.0
4122.0,Gangakhed,513.0
4123.0,Palam,513.0
4124.0,Purna,513.0
0.0,Jalna,514.0
4125.0,Bhokardan,514.0
4126.0,Jafferabad,514.0
4127.0,Jalna,514.0
4128.0,Badnapur,514.0
4129.0,Ambad,514.0
4130.0,Ghansawangi,514.0
4131.0,Partur,514.0
4132.0,Mantha,514.0
0.0,Aurangabad,515.0
4133.0,Kannad,515.0
4134.0,Soegaon,515.0
4135.0,Sillod,515.0
4136.0,Phulambri,515.0
4137.0,Aurangabad,515.0
4138.0,Khuldabad,515.0
4139.0,Vaijapur,515.0
4140.0,Gangapur,515.0
4141.0,Paithan,515.0
0.0,Nashik,516.0
4142.0,Surgana,516.0
4143.0,Kalwan,516.0
4144.0,Deola,516.0
4145.0,Baglan,516.0
4146.0,Malegaon,516.0
4147.0,Nandgaon,516.0
4148.0,Chandvad,516.0
4149.0,Dindori,516.0
4150.0,Peint,516.0
4151.0,Trimbakeshwar,516.0
4152.0,Nashik,516.0
4153.0,Igatpuri,516.0
4154.0,Sinnar,516.0
4155.0,Niphad,516.0
4156.0,Yevla,516.0
0.0,Thane,517.0
4157.0,Talasari,517.0
4158.0,Dahanu,517.0
4159.0,Vikramgad,517.0
4160.0,Jawhar,517.0
4161.0,Mokhada,517.0
4162.0,Vada,517.0
4163.0,Palghar,517.0
4164.0,Vasai,517.0
4165.0,Thane,517.0
4166.0,Bhiwandi,517.0
4167.0,Shahapur,517.0
4168.0,Kalyan,517.0
4169.0,Ulhasnagar,517.0
4170.0,Ambarnath,517.0
4171.0,Murbad,517.0
0.0,Mumbai Suburban,518.0
0.0,Mumbai,519.0
0.0,Raigarh,520.0
4172.0,Uran,520.0
4173.0,Panvel,520.0
4174.0,Karjat,520.0
4175.0,Khalapur,520.0
4176.0,Pen,520.0
4177.0,Alibag,520.0
4178.0,Murud,520.0
4179.0,Roha,520.0
4180.0,Sudhagad,520.0
4181.0,Mangaon,520.0
4182.0,Tala,520.0
4183.0,Shrivardhan,520.0
4184.0,Mhasla,520.0
4185.0,Mahad,520.0
4186.0,Poladpur,520.0
0.0,Pune,521.0
4187.0,Junnar,521.0
4188.0,Ambegaon,521.0
4189.0,Shirur,521.0
4190.0,Khed,521.0
4191.0,Mawal,521.0
4192.0,Mulshi,521.0
4193.0,Haveli,521.0
4194.0,Pune City,521.0
4195.0,Daund,521.0
4196.0,Purandhar,521.0
4197.0,Velhe,521.0
4198.0,Bhor,521.0
4199.0,Baramati,521.0
4200.0,Indapur,521.0
0.0,Ahmadnagar,522.0
4201.0,Akola,522.0
4202.0,Sangamner,522.0
4203.0,Kopargaon,522.0
4204.0,Rahta,522.0
4205.0,Shrirampur,522.0
4206.0,Nevasa,522.0
4207.0,Shevgaon,522.0
4208.0,Pathardi,522.0
4209.0,Nagar,522.0
4210.0,Rahuri,522.0
4211.0,Parner,522.0
4212.0,Shrigonda,522.0
4213.0,Karjat,522.0
4214.0,Jamkhed,522.0
0.0,Bid,523.0
4215.0,Ashti,523.0
4216.0,Patoda,523.0
4217.0,Shirur (Kasar),523.0
4218.0,Georai,523.0
4219.0,Manjlegaon,523.0
4220.0,Wadwani,523.0
4221.0,Bid,523.0
4222.0,Kaij,523.0
4223.0,Dharur,523.0
4224.0,Parli,523.0
4225.0,Ambejogai,523.0
0.0,Latur,524.0
4226.0,Latur,524.0
4227.0,Renapur,524.0
4228.0,Ahmadpur,524.0
4229.0,Jalkot,524.0
4230.0,Chakur,524.0
4231.0,Shirur-Anantpal,524.0
4232.0,Ausa,524.0
4233.0,Nilanga,524.0
4234.0,Deoni,524.0
4235.0,Udgir,524.0
0.0,Osmanabad,525.0
4236.0,Paranda,525.0
4237.0,Bhum,525.0
4238.0,Washi,525.0
4239.0,Kalamb,525.0
4240.0,Osmanabad,525.0
4241.0,Tuljapur,525.0
4242.0,Lohara,525.0
4243.0,Umarga,525.0
0.0,Solapur,526.0
4244.0,Karmala,526.0
4245.0,Madha,526.0
4246.0,Barshi,526.0
4247.0,Solapur North,526.0
4248.0,Mohol,526.0
4249.0,Pandharpur,526.0
4250.0,Malshiras,526.0
4251.0,Sangole,526.0
4252.0,Mangalvedhe,526.0
4253.0,Solapur South,526.0
4254.0,Akkalkot,526.0
0.0,Satara,527.0
4255.0,Mahabaleshwar,527.0
4256.0,Wai,527.0
4257.0,Khandala,527.0
4258.0,Phaltan,527.0
4259.0,Man,527.0
4260.0,Khatav,527.0
4261.0,Koregaon,527.0
4262.0,Satara,527.0
4263.0,Jaoli,527.0
4264.0,Patan,527.0
4265.0,Karad,527.0
0.0,Ratnagiri,528.0
4266.0,Mandangad,528.0
4267.0,Dapoli,528.0
4268.0,Khed,528.0
4269.0,Chiplun,528.0
4270.0,Guhagar,528.0
4271.0,Ratnagiri,528.0
4272.0,Sangameshwar,528.0
4273.0,Lanja,528.0
4274.0,Rajapur,528.0
0.0,Sindhudurg,529.0
4275.0,Devgad,529.0
4276.0,Vaibhavvadi,529.0
4277.0,Kankavli,529.0
4278.0,Malwan,529.0
4279.0,Vengurla,529.0
4280.0,Kudal,529.0
4281.0,Sawantwadi,529.0
4282.0,Dodamarg,529.0
0.0,Kolhapur,530.0
4283.0,Shahuwadi,530.0
4284.0,Panhala,530.0
4285.0,Hatkanangle,530.0
4286.0,Shirol,530.0
4287.0,Karvir,530.0
4288.0,Bavda,530.0
4289.0,Radhanagari,530.0
4290.0,Kagal,530.0
4291.0,Bhudargad,530.0
4292.0,Ajra,530.0
4293.0,Gadhinglaj,530.0
4294.0,Chandgad,530.0
0.0,Sangli,531.0
4295.0,Shirala,531.0
4296.0,Walwa,531.0
4297.0,Palus,531.0
4298.0,Kadegaon,531.0
4299.0,Khanapur (Vita),531.0
4300.0,Atpadi,531.0
4301.0,Tasgaon,531.0
4302.0,Miraj,531.0
4303.0,Kavathemahankal,531.0
4304.0,Jat,531.0
99999.0,Area not under any Sub-district,518.0
99999.0,Area not under any Sub-district,519.0
0.0,ANDHRA PRADESH,0.0
0.0,Adilabad,532.0
4305.0,Tamsi,532.0
4306.0,Adilabad,532.0
4307.0,Jainad,532.0
4308.0,Bela,532.0
4309.0,Talamadugu,532.0
4310.0,Gudihathnoor,532.0
4311.0,Inderavelly,532.0
4312.0,Narnoor,532.0
4313.0,Kerameri ,532.0
4314.0,Wankdi,532.0
4315.0,Sirpur (T),532.0
4316.0,Kouthala,532.0
4317.0,Bejjur,532.0
4318.0,Kagaznagar,532.0
4319.0,Asifabad ,532.0
4320.0,Jainoor,532.0
4321.0,Utnoor,532.0
4322.0,Ichoda,532.0
4323.0,Bazarhathnoor,532.0
4324.0,Boath,532.0
4325.0,Neradigonda,532.0
4326.0,Sirpur,532.0
4327.0,Rebbana,532.0
4328.0,Bhimini,532.0
4329.0,Dahegaon,532.0
4330.0,Vemanpalle,532.0
4331.0,Nennal,532.0
4332.0,Tandur,532.0
4333.0,Tiryani,532.0
4334.0,Jannaram,532.0
4335.0,Kaddam (Peddur),532.0
4336.0,Sarangapur,532.0
4337.0,Kuntala,532.0
4338.0,Kubeer,532.0
4339.0,Bhainsa,532.0
4340.0,Tanoor,532.0
4341.0,Mudhole,532.0
4342.0,Lokeswaram,532.0
4343.0,Dilawarpur,532.0
4344.0,Nirmal,532.0
4345.0,Laxmanchanda,532.0
4346.0,Mamda,532.0
4347.0,Khanapur,532.0
4348.0,Dandepalle,532.0
4349.0,Kasipet,532.0
4350.0,Bellampalle,532.0
4351.0,Kotapalle,532.0
4352.0,Mandamarri,532.0
4353.0,Luxettipet,532.0
4354.0,Mancherial,532.0
4355.0,Jaipur,532.0
4356.0,Chennur,532.0
0.0,Nizamabad,533.0
4357.0,Ranjal,533.0
4358.0,Navipet,533.0
4359.0,Nandipet,533.0
4360.0,Armur,533.0
4361.0,Balkonda,533.0
4362.0,Mortad,533.0
4363.0,Kammarpalle,533.0
4364.0,Bheemgal,533.0
4365.0,Velpur,533.0
4366.0,Jakranpalle,533.0
4367.0,Makloor,533.0
4368.0,Nizamabad,533.0
4369.0,Yedpalle,533.0
4370.0,Bodhan,533.0
4371.0,Kotgiri,533.0
4372.0,Madnoor,533.0
4373.0,Jukkal,533.0
4374.0,Bichkunda,533.0
4375.0,Birkoor,533.0
4376.0,Varni,533.0
4377.0,Dichpalle,533.0
4378.0,Dharpalle,533.0
4379.0,Sirkonda,533.0
4380.0,Machareddy,533.0
4381.0,Sadasivanagar,533.0
4382.0,Gandhari,533.0
4383.0,Banswada,533.0
4384.0,Pitlam,533.0
4385.0,Nizamsagar,533.0
4386.0,Yellareddy,533.0
4387.0,Nagareddipet,533.0
4388.0,Lingampet,533.0
4389.0,Tadwai,533.0
4390.0,Kamareddy,533.0
4391.0,Bhiknoor,533.0
4392.0,Domakonda,533.0
0.0,Karimnagar,534.0
4393.0,Ibrahimpatnam,534.0
4394.0,Mallapur,534.0
4395.0,Raikal,534.0
4396.0,Sarangapur,534.0
4397.0,Dharmapuri,534.0
4398.0,Velgatoor,534.0
4399.0,Ramagundam,534.0
4400.0,Kamanpur,534.0
4401.0,Manthani,534.0
4402.0,Kataram,534.0
4403.0,Mahadevpur,534.0
4404.0,Mutharam (Mahadevpur),534.0
4405.0,Malharrao,534.0
4406.0,Mutharam (Manthani),534.0
4407.0,Srirampur,534.0
4408.0,Peddapalle,534.0
4409.0,Julapalle,534.0
4410.0,Elgaid,534.0
4411.0,Dharmaram,534.0
4412.0,Gollapalle,534.0
4413.0,Mallial,534.0
4414.0,Jagtial,534.0
4415.0,Medipalle,534.0
4416.0,Koratla,534.0
4417.0,Metpalle,534.0
4418.0,Kathlapur,534.0
4419.0,Chandurthi,534.0
4420.0,Kodimial,534.0
4421.0,Pegadapalle,534.0
4422.0,Gangadhara,534.0
4423.0,Ramadugu,534.0
4424.0,Choppadandi,534.0
4425.0,Sultanabad,534.0
4426.0,Odela,534.0
4427.0,Manakondur,534.0
4428.0,Karimnagar,534.0
4429.0,Boinpalle,534.0
4430.0,Vemulawada,534.0
4431.0,Konaraopeta,534.0
4432.0,Yellareddipet,534.0
4433.0,Gambhiraopet,534.0
4434.0,Mustabad,534.0
4435.0,Sircilla,534.0
4436.0,Ellanthakunta,534.0
4437.0,Bejjanki,534.0
4438.0,Timmapur (LMD Colony),534.0
4439.0,Veenavanka,534.0
4440.0,Jammikunta,534.0
4441.0,Shankarapatnam,534.0
4442.0,Chigurumamidi,534.0
4443.0,Koheda,534.0
4444.0,Husnabad,534.0
4445.0,Saidapur,534.0
4446.0,Huzurabad,534.0
4447.0,Kamalapur,534.0
4448.0,Bheemadevarpalle,534.0
4449.0,Elkathurthi,534.0
0.0,Medak,535.0
4450.0,Kangti,535.0
4451.0,Manoor,535.0
4452.0,Narayankhed,535.0
4453.0,Kalher,535.0
4454.0,Shankarampet (A),535.0
4455.0,Papannapet,535.0
4456.0,Medak,535.0
4457.0,Ramayampet,535.0
4458.0,Dubbak,535.0
4459.0,Siddipet,535.0
4460.0,Chinnakodur,535.0
4461.0,Nangnoor,535.0
4462.0,Kondapak,535.0
4463.0,Thoguta,535.0
4464.0,Mirdoddi,535.0
4465.0,Doultabad,535.0
4466.0,Chegunta,535.0
4467.0,Shankarampet (R),535.0
4468.0,Kulcharam,535.0
4469.0,Tekmal,535.0
4470.0,Alladurg,535.0
4471.0,Regode,535.0
4472.0,Raikode,535.0
4473.0,Nyalkal,535.0
4474.0,Zahirabad,535.0
4475.0,Kohir,535.0
4476.0,Jharasangam,535.0
4477.0,Munpalle,535.0
4478.0,Pulkal,535.0
4479.0,Andole,535.0
4480.0,Kowdipalle,535.0
4481.0,Yeldurthy,535.0
4482.0,Tupran,535.0
4483.0,Gajwel,535.0
4484.0,Jagdevpur,535.0
4485.0,Wargal,535.0
4486.0,Mulug,535.0
4487.0,Shivampet,535.0
4488.0,Narsapur,535.0
4489.0,Hathnoora,535.0
4490.0,Sadasivpet,535.0
4491.0,Kondapur,535.0
4492.0,Sangareddy,535.0
4493.0,Jinnaram,535.0
4494.0,Patancheru,535.0
4495.0,Ramachandrapuram,535.0
0.0,Hyderabad,536.0
4496.0,Shaikpet,536.0
4497.0,Ameerpet,536.0
4498.0,Secunderabad,536.0
4499.0,Tirumalagiri,536.0
4500.0,Maredpalle,536.0
4501.0,Musheerabad,536.0
4502.0,Amberpet,536.0
4503.0,Himayathnagar,536.0
4504.0,Nampally,536.0
4505.0,Khairatabad,536.0
4506.0,Asifnagar,536.0
4507.0,Golconda,536.0
4508.0,Bahadurpura,536.0
4509.0,Bandlaguda,536.0
4510.0,Charminar,536.0
4511.0,Saidabad,536.0
0.0,Rangareddy,537.0
4512.0,Marpalle,537.0
4513.0,Mominpet,537.0
4514.0,Nawabpet,537.0
4515.0,Shankarpalle,537.0
4516.0,Serilingampally,537.0
4517.0,Balanagar,537.0
4518.0,Qutubullapur,537.0
4519.0,Medchal,537.0
4520.0,Shamirpet,537.0
4521.0,Malkajgiri,537.0
4522.0,Keesara,537.0
4523.0,Ghatkesar,537.0
4524.0,Uppal,537.0
4525.0,Hayathnagar,537.0
4526.0,Saroornagar,537.0
4527.0,Rajendranagar,537.0
4528.0,Moinabad,537.0
4529.0,Chevella,537.0
4530.0,Vicarabad,537.0
4531.0,Dharur,537.0
4532.0,Bantwaram,537.0
4533.0,Peddemul,537.0
4534.0,Tandur,537.0
4535.0,Basheerabad,537.0
4536.0,Yelal,537.0
4537.0,Doma,537.0
4538.0,Gandeed,537.0
4539.0,Kulkacharla,537.0
4540.0,Pargi,537.0
4541.0,Pudur,537.0
4542.0,Shabad,537.0
4543.0,Shamshabad,537.0
4544.0,Maheswaram,537.0
4545.0,Kandukur,537.0
4546.0,Ibrahimpatnam,537.0
4547.0,Manchal,537.0
4548.0,Yacharam,537.0
0.0,Mahbubnagar,538.0
4549.0,Kodangal,538.0
4550.0,Bomraspet,538.0
4551.0,Kosgi,538.0
4552.0,Doulathabad,538.0
4553.0,Damaragidda,538.0
4554.0,Maddur,538.0
4555.0,Hanwada,538.0
4556.0,Nawabpet,538.0
4557.0,Balanagar,538.0
4558.0,Kondurg,538.0
4559.0,Farooqnagar,538.0
4560.0,Kothur,538.0
4561.0,Keshampet,538.0
4562.0,Talakondapalle,538.0
4563.0,Amangal,538.0
4564.0,Madgul,538.0
4565.0,Veldanda,538.0
4566.0,Midjil,538.0
4567.0,Jadcherla,538.0
4568.0,Mahbubnagar,538.0
4569.0,Koilkonda,538.0
4570.0,Narayanpet,538.0
4571.0,Utkoor,538.0
4572.0,Dhanwada,538.0
4573.0,Devarkadra,538.0
4574.0,Bhoothpur,538.0
4575.0,Thimmajipet,538.0
4576.0,Kalwakurthy,538.0
4577.0,Vangoor,538.0
4578.0,Amrabad,538.0
4579.0,Achampet,538.0
4580.0,Uppununthala,538.0
4581.0,Telkapalle,538.0
4582.0,Tadoor,538.0
4583.0,Nagarkurnool,538.0
4584.0,Bijinapalle,538.0
4585.0,Ghanpur,538.0
4586.0,Addakal,538.0
4587.0,Chinnachintakunta,538.0
4588.0,Narva,538.0
4589.0,Makthal,538.0
4590.0,Maganoor,538.0
4591.0,Dharur,538.0
4592.0,Atmakur,538.0
4593.0,Kothakota,538.0
4594.0,Peddamandadi,538.0
4595.0,Wanaparthy,538.0
4596.0,Gopalpeta,538.0
4597.0,Balmoor,538.0
4598.0,Lingal,538.0
4599.0,Peddakothapalle,538.0
4600.0,Kodair,538.0
4601.0,Pangal,538.0
4602.0,Pebbair,538.0
4603.0,Gadwal,538.0
4604.0,Maldakal,538.0
4605.0,Ghattu,538.0
4606.0,Ieej,538.0
4607.0,Itikyal,538.0
4608.0,Veepangandla,538.0
4609.0,Kollapur,538.0
4610.0,Waddepalle,538.0
4611.0,Manopad,538.0
4612.0,Alampur,538.0
0.0,Nalgonda,539.0
4613.0,Bommalaramaram,539.0
4614.0,M.Turkapalle,539.0
4615.0,Rajapet,539.0
4616.0,Yadagirigutta,539.0
4617.0,Alair,539.0
4618.0,Gundala,539.0
4619.0,Thirumalgiri,539.0
4620.0,Thungathurthi,539.0
4621.0,Nuthankal,539.0
4622.0,Atmakur (S),539.0
4623.0,Jaji Reddi Gudem,539.0
4624.0,Sali Gouraram,539.0
4625.0,Mothkur,539.0
4626.0,Atmakur (M),539.0
4627.0,Valigonda,539.0
4628.0,Bhongir,539.0
4629.0,Bibinagar,539.0
4630.0,Pochampalle,539.0
4631.0,Choutuppal,539.0
4632.0,Ramannapeta,539.0
4633.0,Chityala,539.0
4634.0,Narketpalle,539.0
4635.0,Kattangoor,539.0
4636.0,Nakrekal,539.0
4637.0,Kethe Palle,539.0
4638.0,Suryapet,539.0
4639.0,Chivvemla,539.0
4640.0,Mothey,539.0
4641.0,Nadigudem,539.0
4642.0,Munagala,539.0
4643.0,Penpahad,539.0
4644.0,Vemulapalle,539.0
4645.0,Thipparthi,539.0
4646.0,Nalgonda,539.0
4647.0,Munugode,539.0
4648.0,Narayanapur,539.0
4649.0,Marriguda,539.0
4650.0,Chintha Palle,539.0
4651.0,Gundla Palle,539.0
4652.0,Chandam Pet,539.0
4653.0,Devarakonda,539.0
4654.0,Nampalle,539.0
4655.0,Chandur,539.0
4656.0,Kangal,539.0
4657.0,Gurrampode,539.0
4658.0,Pedda Adiserla Palle,539.0
4659.0,Peddavoora,539.0
4660.0,Anumula,539.0
4661.0,Nidamanur,539.0
4662.0,Thripuraram,539.0
4663.0,Dameracherla,539.0
4664.0,Miryalaguda,539.0
4665.0,Neredcherla,539.0
4666.0,Garide Palle,539.0
4667.0,Chilkur,539.0
4668.0,Kodad,539.0
4669.0,Huzurnagar,539.0
4670.0,Mattam Palle,539.0
4671.0,Mella Cheruvu,539.0
0.0,Warangal,540.0
4672.0,Cherial,540.0
4673.0,Maddur,540.0
4674.0,Bachannapet,540.0
4675.0,Narmetta,540.0
4676.0,Ghanpur (Station),540.0
4677.0,Dharmasagar,540.0
4678.0,Hasanparthy,540.0
4679.0,Parkal,540.0
4680.0,Mogullapalle,540.0
4681.0,Chityal,540.0
4682.0,Bhupalpalle,540.0
4683.0,Ghanpur (Mulug),540.0
4684.0,Venkatapur,540.0
4685.0,Eturnagaram,540.0
4686.0,Mangapet,540.0
4687.0,Tadvai,540.0
4688.0,Govindaraopet,540.0
4689.0,Mulug,540.0
4690.0,Regonda,540.0
4691.0,Shayampet,540.0
4692.0,Nallabelly,540.0
4693.0,Duggondi,540.0
4694.0,Atmakur,540.0
4695.0,Hanamkonda,540.0
4696.0,Zaffergadh,540.0
4697.0,Palakurthi,540.0
4698.0,Raghunathpalle,540.0
4699.0,Jangaon,540.0
4700.0,Lingalaghanpur,540.0
4701.0,Devaruppula,540.0
4702.0,Kodakandla,540.0
4703.0,Raiparthy,540.0
4704.0,Wardhannapet,540.0
4705.0,Sangam,540.0
4706.0,Warangal,540.0
4707.0,Geesugonda,540.0
4708.0,Narsampet,540.0
4709.0,Khanapur,540.0
4710.0,Kothagudem,540.0
4711.0,Gudur,540.0
4712.0,Chennaraopet,540.0
4713.0,Nekkonda,540.0
4714.0,Parvathagiri,540.0
4715.0,Thorrur,540.0
4716.0,Nellikudur,540.0
4717.0,Kesamudram,540.0
4718.0,Mahabubabad,540.0
4719.0,Narsimhulapet,540.0
4720.0,Maripeda,540.0
4721.0,Kuravi,540.0
4722.0,Dornakal,540.0
0.0,Khammam,541.0
4723.0,Wazeed,541.0
4724.0,Venkatapuram,541.0
4725.0,Pinapaka,541.0
4726.0,Cherla,541.0
4727.0,Manuguru,541.0
4728.0,Aswapuram,541.0
4729.0,Dummugudem,541.0
4730.0,Bhadrachalam,541.0
4731.0,Kunavaram,541.0
4732.0,Chintur,541.0
4733.0,Vararamachandrapuram,541.0
4734.0,Velairpadu,541.0
4735.0,Kukunoor,541.0
4736.0,Burgampahad,541.0
4737.0,Palwancha,541.0
4738.0,Kothagudem,541.0
4739.0,Tekulapalle,541.0
4740.0,Yellandu,541.0
4741.0,Gundala,541.0
4742.0,Bayyaram,541.0
4743.0,Garla,541.0
4744.0,Singareni,541.0
4745.0,Kamepalle,541.0
4746.0,Julurpad,541.0
4747.0,Chandrugonda,541.0
4748.0,Mulkalapalle,541.0
4749.0,Aswaraopeta,541.0
4750.0,Dammapeta,541.0
4751.0,Sathupalle,541.0
4752.0,Penuballi,541.0
4753.0,Enkuru,541.0
4754.0,Thirumalayapalem,541.0
4755.0,Kusumanchi,541.0
4756.0,Khammam (Rural),541.0
4757.0,Khammam (Urban),541.0
4758.0,Mudigonda,541.0
4759.0,Nelakondapalle,541.0
4760.0,Chinthakani,541.0
4761.0,Konijerla,541.0
4762.0,Tallada,541.0
4763.0,Kallur,541.0
4764.0,Wyra,541.0
4765.0,Bonakal,541.0
4766.0,Madhira,541.0
4767.0,Yerrupalem,541.0
4768.0,Vemsoor,541.0
0.0,Srikakulam,542.0
4769.0,Veeraghattam,542.0
4770.0,Seethampeta,542.0
4771.0,Bhamini,542.0
4772.0,Kothuru,542.0
4773.0,Pathapatnam,542.0
4774.0,Meliaputti,542.0
4775.0,Palasa,542.0
4776.0,Mandasa,542.0
4777.0,Kanchili,542.0
4778.0,Ichchapuram,542.0
4779.0,Kaviti,542.0
4780.0,Sompeta,542.0
4781.0,Vajrapukothuru,542.0
4782.0,Nandigam,542.0
4783.0,Hiramandalam,542.0
4784.0,Palakonda,542.0
4785.0,Vangara,542.0
4786.0,Regidi Amadalavalasa,542.0
4787.0,Lakshminarsupeta,542.0
4788.0,Saravakota,542.0
4789.0,Tekkali,542.0
4790.0,Santhabommali,542.0
4791.0,Kotabommali,542.0
4792.0,Jalumuru,542.0
4793.0,Sarubujjili,542.0
4794.0,Burja,542.0
4795.0,Santhakaviti,542.0
4796.0,Rajam,542.0
4797.0,Ganguvarisigadam,542.0
4798.0,Amadalavalasa,542.0
4799.0,Narasannapeta,542.0
4800.0,Polaki,542.0
4801.0,Gara,542.0
4802.0,Srikakulam,542.0
4803.0,Ponduru,542.0
4804.0,Laveru,542.0
4805.0,Ranastalam,542.0
4806.0,Etcherla,542.0
0.0,Vizianagaram,543.0
4807.0,Komarada,543.0
4808.0,Gummalakshmipuram,543.0
4809.0,Kurupam,543.0
4810.0,Jiyyammavalasa,543.0
4811.0,Garugubilli,543.0
4812.0,Parvathipuram,543.0
4813.0,Makkuva,543.0
